order_items_id,order_id,product_id,quantity,price
1702533470,2962,16950,6,32.49
1702533471,2962,65873,6,63.00
1702533472,2962,23001,6,123.51
1702533473,2963,20275,4,69.00
1702533474,2963,164621,7,32.99
1702533475,2963,176579,1,474.11
1702533476,2963,87521,10,36.15
1702533477,2963,77128,3,33.99
1702533478,2963,37416,2,161.00
1702533479,2963,85757,10,12.49
1702533480,2964,129709,5,19.77
1702533481,2965,127132,5,17.21
1702533482,2966,82638,9,16.50
1702533483,2966,12410,2,27.91
1702533484,2966,153863,7,283.29
1702533485,2966,21120,7,179.95
1702533486,2966,61167,4,74.99
1702533487,2966,51751,2,66.32
1702533488,2966,51685,2,125.40
1702533489,2966,13455,10,62.69
1702533490,2966,141326,3,14.99
1702533491,2966,58927,9,263.22
1702533492,2967,136258,1,42.00
1702533493,2967,117966,4,26.99
1702533494,2967,135408,4,19.99
1702533495,2967,146702,6,31.53
1702533496,2967,12877,2,21.87
1702533497,2967,22987,2,14.59
1702533498,2967,135464,7,170.00
1702533499,2967,124333,10,255.54
1702533500,2967,159527,8,19.07
1702533501,2967,5797,5,127.74
1702533502,2968,188331,7,14.35
1702533503,2968,160089,2,13.85
1702533504,2968,105610,6,18.45
1702533505,2968,132232,3,40.29
1702533506,2968,115414,10,66.88
1702533507,2968,198756,10,8.59
1702533508,2968,178118,3,0.00
1702533509,2968,58614,6,52.88
1702533510,2968,156350,4,49.12
1702533511,2968,163366,9,12.62
1702533512,2969,91455,10,25.89
1702533513,2969,153887,7,350.72
1702533514,2970,159205,4,6.20
1702533515,2970,140891,10,14.91
1702533516,2970,43949,6,81.89
1702533517,2970,182542,6,5.32
1702533518,2970,175784,2,318.00
1702533519,2970,188982,6,7.34
1702533520,2970,2564,9,19.99
1702533521,2970,134774,9,195.00
1702533522,2971,117273,4,10.99
1702533523,2971,55755,5,59.99
1702533524,2971,172265,9,225.99
1702533525,2972,128820,7,35.99
1702533526,2972,188457,4,27.90
1702533527,2972,157252,1,0.00
1702533528,2972,20475,3,184.17
1702533529,2972,156901,2,30.03
1702533530,2972,162569,4,21.99
1702533531,2973,8177,5,11.99
1702533532,2973,83845,7,110.68
1702533533,2973,191547,4,48.63
1702533534,2973,177414,5,0.00
1702533535,2973,103940,5,688.59
1702533536,2973,180905,4,0.00
1702533537,2973,83467,4,15.99
1702533538,2973,180347,1,502.57
1702533539,2974,128619,3,0.00
1702533540,2974,119107,5,11.99
1702533541,2974,43303,3,83.48
1702533542,2974,56569,8,116.09
1702533543,2974,178078,10,1396.69
1702533544,2974,50691,5,317.26
1702533545,2975,188532,7,49.65
1702533546,2975,112392,7,57.43
1702533547,2976,146532,1,61.50
1702533548,2976,145003,3,13.08
1702533549,2976,156868,6,0.00
1702533550,2976,103697,9,66.85
1702533551,2976,105172,6,364.78
1702533552,2976,56865,5,91.21
1702533553,2976,82563,5,0.00
1702533554,2976,191763,8,187.84
1702533555,2976,101237,8,408.98
1702533556,2977,61323,5,110.00
1702533557,2977,34188,4,19.99
1702533558,2977,168772,8,158.39
1702533559,2977,45898,3,325.49
1702533560,2977,20703,10,12.99
1702533561,2977,185551,5,77.13
1702533562,2977,167785,4,11.48
1702533563,2978,17787,1,16.99
1702533564,2978,155999,7,22.29
1702533565,2978,151151,5,0.00
1702533566,2978,36288,9,8.74
1702533567,2978,26569,10,14.74
1702533568,2978,90619,10,32.99
1702533569,2978,105135,3,162.47
1702533570,2978,84951,5,71.99
1702533571,2978,172169,4,424.50
1702533572,2978,11512,10,29.99
1702533573,2979,94521,8,0.00
1702533574,2979,14317,7,79.75
1702533575,2979,90641,3,40.43
1702533576,2979,149954,6,34.99
1702533577,2979,45909,9,0.00
1702533578,2979,158045,10,21.80
1702533579,2979,153118,9,27.09
1702533580,2980,182087,9,26.85
1702533581,2980,189859,8,30.14
1702533582,2980,115106,10,9.89
1702533583,2981,68573,5,279.12
1702533584,2981,119992,8,98.00
1702533585,2981,2619,10,12.10
1702533586,2981,86597,9,16.50
1702533587,2981,187309,1,326.74
1702533588,2981,128043,9,17.69
1702533589,2981,147393,8,0.00
1702533590,2981,179669,3,18.88
1702533591,2981,188452,10,19.99
1702533592,2981,40947,10,12.99
1702533593,2982,174104,10,737.40
1702533594,2982,47056,1,255.32
1702533595,2982,125202,8,1113.95
1702533596,2982,134425,6,20.99
1702533597,2982,153348,8,365.63
1702533598,2982,119857,1,9.49
1702533599,2982,169889,10,34.45
1702533600,2983,37268,6,25.99
1702533601,2983,149192,6,87.31
1702533602,2983,99369,7,141.99
1702533603,2983,21953,1,19.29
1702533604,2984,174704,5,431.67
1702533605,2984,34107,4,23.95
1702533606,2984,116007,1,13.49
1702533607,2985,82824,10,0.00
1702533608,2985,139385,1,15.48
1702533609,2985,81492,2,15.43
1702533610,2985,185503,4,34.99
1702533611,2985,137775,10,101.78
1702533612,2985,105943,1,172.89
1702533613,2985,22507,6,10.99
1702533614,2985,121833,4,21.28
1702533615,2985,73406,9,32.99
1702533616,2985,188558,7,48.18
1702533617,2986,52084,5,80.19
1702533618,2986,74783,1,64.54
1702533619,2986,63327,4,33.99
1702533620,2986,12759,5,19.99
1702533621,2987,116724,2,12.79
1702533622,2988,103459,7,478.18
1702533623,2988,78992,5,18.00
1702533624,2988,40547,10,79.20
1702533625,2988,32026,6,12.30
1702533626,2988,112749,10,0.00
1702533627,2988,27687,7,33.02
1702533628,2988,131347,1,323.93
1702533629,2988,89515,7,59.99
1702533630,2989,41840,4,74.98
1702533631,2989,87596,9,19.99
1702533632,2989,167732,6,10.16
1702533633,2989,26328,9,12.79
1702533634,2989,120627,1,29.04
1702533635,2989,22203,6,229.99
1702533636,2989,186663,5,14.99
1702533637,2989,77680,8,29.99
1702533638,2989,127756,2,218.50
1702533639,2990,159930,7,0.00
1702533640,2990,198238,8,39.99
1702533641,2990,25052,7,13.65
1702533642,2990,100237,1,44.69
1702533643,2990,88485,9,31.41
1702533644,2991,183380,5,19.99
1702533645,2991,194510,2,87.63
1702533646,2991,199621,10,63.64
1702533647,2991,78965,9,101.38
1702533648,2991,129014,2,12.95
1702533649,2991,100237,7,44.69
1702533650,2991,56431,9,96.66
1702533651,2991,119677,6,100.08
1702533652,2991,199381,3,91.11
1702533653,2991,96259,2,32.86
1702533654,2992,40633,2,13.99
1702533655,2992,40409,4,24.94
1702533656,2992,3890,5,18.70
1702533657,2992,54252,2,55.64
1702533658,2992,165601,9,10.35
1702533659,2992,182472,7,23.35
1702533660,2992,83719,5,39.28
1702533661,2992,108149,7,78.00
1702533662,2992,41824,4,103.05
1702533663,2993,71486,3,80.07
1702533664,2993,118752,10,0.00
1702533665,2993,195578,9,33.39
1702533666,2993,8075,3,17.99
1702533667,2993,193841,5,0.00
1702533668,2993,155895,6,3.82
1702533669,2994,14665,5,31.74
1702533670,2994,97026,1,42.09
1702533671,2994,92382,10,17.63
1702533672,2994,121994,8,19.69
1702533673,2994,104238,10,229.97
1702533674,2994,35356,3,17.64
1702533675,2995,179669,1,18.88
1702533676,2995,14979,6,126.49
1702533677,2995,158880,8,39.33
1702533678,2995,143582,9,32.04
1702533679,2995,71633,9,47.65
1702533680,2996,79023,1,18.00
1702533681,2996,135759,4,38.99
1702533682,2996,32942,3,34.95
1702533683,2996,16777,2,27.54
1702533684,2996,147894,8,0.00
1702533685,2996,132644,10,25.79
1702533686,2997,108949,2,11.99
1702533687,2998,176341,2,11.23
1702533688,2998,187453,6,29.51
1702533689,2998,146185,4,0.00
1702533690,2998,140173,8,53.99
1702533691,2998,148428,1,62.00
1702533692,2998,80628,10,18.00
1702533693,2998,54597,6,0.00
1702533694,2998,129749,8,128.11
1702533695,2999,23375,2,54.42
1702533696,2999,169275,3,26.80
1702533697,2999,55817,2,79.27
1702533698,3000,74695,7,35.55
1702533699,3000,145786,4,49.11
1702533700,3001,7700,1,219.99
1702533701,3001,3916,10,32.99
1702533702,3001,48218,9,110.00
1702533703,3001,90164,1,17.82
1702533704,3001,69110,10,0.00
1702533705,3001,24393,9,9.49
1702533706,3001,39072,3,9.77
1702533707,3001,193649,8,33.63
1702533708,3001,127920,10,476.90
1702533709,3002,159,8,9.10
1702533710,3002,110784,6,28.80
1702533711,3003,171715,4,1101.41
1702533712,3003,149948,4,13.89
1702533713,3003,192452,9,34.15
1702533714,3003,140963,2,73.71
1702533715,3003,137305,2,54.92
1702533716,3003,160335,4,0.00
1702533717,3003,945,1,54.99
1702533718,3004,146689,7,102.37
1702533719,3004,125428,8,1868.96
1702533720,3004,161395,7,14.83
1702533721,3004,146572,7,152.98
1702533722,3004,155764,8,11.27
1702533723,3004,60220,9,32.45
1702533724,3004,94978,10,13.22
1702533725,3004,2538,9,12.99
1702533726,3005,197403,3,22.77
1702533727,3005,15914,10,12.95
1702533728,3005,114408,7,7.09
1702533729,3005,21708,2,131.83
1702533730,3005,139711,2,13.69
1702533731,3005,78816,5,320.99
1702533732,3005,101175,5,411.92
1702533733,3005,16401,6,71.91
1702533734,3006,60142,2,59.98
1702533735,3006,12566,3,22.50
1702533736,3006,110375,3,72.83
1702533737,3006,108098,1,216.59
1702533738,3006,42389,9,69.94
1702533739,3006,197927,6,12.99
1702533740,3006,188298,4,19.99
1702533741,3007,81389,1,18.00
1702533742,3007,44614,9,151.65
1702533743,3007,81903,10,20.41
1702533744,3007,195582,3,94.49
1702533745,3008,196968,9,6.52
1702533746,3008,173794,6,2049.85
1702533747,3008,16530,2,183.47
1702533748,3009,88008,5,34.99
1702533749,3009,29923,2,16.49
1702533750,3009,102299,5,521.70
1702533751,3010,139498,5,24.66
1702533752,3010,62574,4,38.99
1702533753,3010,182484,5,69.99
1702533754,3011,109187,5,11.59
1702533755,3011,53968,3,73.39
1702533756,3011,161815,6,6.79
1702533757,3011,102309,7,499.90
1702533758,3011,29207,6,13.65
1702533759,3011,3654,6,16.96
1702533760,3012,157315,9,0.00
1702533761,3012,109222,1,46.88
1702533762,3012,40489,6,9.98
1702533763,3012,15881,8,169.99
1702533764,3012,177653,7,59.63
1702533765,3012,49527,5,0.00
1702533766,3012,134285,6,33.79
1702533767,3012,98927,6,1057.99
1702533768,3012,135347,1,117.17
1702533769,3012,36239,3,24.99
1702533770,3013,36787,8,69.99
1702533771,3013,63184,1,31.99
1702533772,3013,35251,10,10.99
1702533773,3013,8278,6,209.00
1702533774,3013,110042,3,100.89
1702533775,3013,73498,9,24.68
1702533776,3013,104665,8,10811.52
1702533777,3013,22505,2,16.99
1702533778,3013,191425,6,98.94
1702533779,3014,124399,3,0.00
1702533780,3014,137955,6,21.47
1702533781,3014,29139,5,13.65
1702533782,3014,31807,3,24.49
1702533783,3014,117897,8,19.33
1702533784,3014,121276,9,36.00
1702533785,3014,169426,4,40.25
1702533786,3014,34285,10,21.99
1702533787,3015,58462,3,229.69
1702533788,3015,125004,10,25.12
1702533789,3015,36723,6,64.56
1702533790,3015,23389,1,19.87
1702533791,3015,110893,7,63.56
1702533792,3015,172161,8,584.03
1702533793,3015,164389,2,29.99
1702533794,3015,7422,1,167.68
1702533795,3016,3773,5,29.99
1702533796,3016,87369,6,47.05
1702533797,3016,68022,6,31.99
1702533798,3016,87857,9,16.99
1702533799,3017,8080,3,220.00
1702533800,3017,152907,9,20.99
1702533801,3018,157929,1,22.07
1702533802,3019,96672,6,0.00
1702533803,3019,109885,7,0.00
1702533804,3019,90466,2,25.99
1702533805,3019,66495,5,27.99
1702533806,3019,146987,4,0.00
1702533807,3019,139369,3,49.00
1702533808,3020,101146,9,562.82
1702533809,3020,111739,9,15.99
1702533810,3020,199570,2,2.09
1702533811,3020,155917,10,24.39
1702533812,3020,2346,9,7.99
1702533813,3020,53132,9,129.95
1702533814,3020,104373,6,0.00
1702533815,3021,173711,2,652.67
1702533816,3021,99460,3,122.99
1702533817,3021,153189,7,134.99
1702533818,3021,184089,9,48.99
1702533819,3021,35231,8,6.68
1702533820,3021,27267,10,0.00
1702533821,3021,10716,4,22.00
1702533822,3022,114455,2,26.79
1702533823,3022,158776,3,0.00
1702533824,3023,164859,9,179.99
1702533825,3023,102699,8,416.69
1702533826,3023,87535,5,59.56
1702533827,3023,191782,4,0.00
1702533828,3023,88552,7,12.99
1702533829,3023,140176,10,76.00
1702533830,3023,39109,2,12.99
1702533831,3023,42268,9,112.27
1702533832,3024,60759,9,38.99
1702533833,3024,122841,10,12.49
1702533834,3024,59345,7,78.97
1702533835,3024,99305,4,347.99
1702533836,3025,61711,5,88.84
1702533837,3025,92570,1,0.00
1702533838,3025,78654,7,941.99
1702533839,3025,55955,8,255.91
1702533840,3026,117094,1,19.69
1702533841,3026,189967,2,30.58
1702533842,3026,146617,7,36.46
1702533843,3026,54135,6,0.00
1702533844,3026,3810,8,19.70
1702533845,3027,90546,3,30.71
1702533846,3027,157249,5,0.00
1702533847,3027,181054,3,53.39
1702533848,3027,7268,5,37.34
1702533849,3028,67350,7,82.45
1702533850,3028,62909,3,102.19
1702533851,3028,103828,2,401.49
1702533852,3028,124509,5,28.25
1702533853,3028,1004,2,11.99
1702533854,3028,131122,6,69.33
1702533855,3028,42436,1,27.99
1702533856,3029,52899,7,57.76
1702533857,3029,105557,5,131.99
1702533858,3029,33312,1,24.02
1702533859,3030,100873,1,1428.99
1702533860,3031,117844,10,16.99
1702533861,3031,193422,2,47.79
1702533862,3032,57617,6,80.99
1702533863,3032,38510,4,8.88
1702533864,3032,110714,1,28.99
1702533865,3032,40262,5,18.19
1702533866,3032,116879,1,14.99
1702533867,3033,89971,3,113.46
1702533868,3033,91716,8,0.00
1702533869,3033,128549,6,15.99
1702533870,3033,191656,9,109.21
1702533871,3034,157315,7,0.00
1702533872,3034,90911,9,380.99
1702533873,3034,66501,10,96.55
1702533874,3035,78687,5,31.56
1702533875,3035,49507,8,84.99
1702533876,3035,49896,3,0.00
1702533877,3035,129936,3,0.00
1702533878,3035,187228,7,17.89
1702533879,3035,109089,10,22.18
1702533880,3035,109149,9,27.47
1702533881,3035,82336,1,20.00
1702533882,3035,80107,10,425.01
1702533883,3035,191490,10,11.99
1702533884,3036,99017,8,981.99
1702533885,3036,43472,8,0.00
1702533886,3036,21619,5,0.00
1702533887,3036,76846,8,116.95
1702533888,3036,81071,5,18.00
1702533889,3037,193393,4,24.98
1702533890,3037,2121,9,12.99
1702533891,3037,7484,8,19.59
1702533892,3037,122209,6,9.55
1702533893,3037,111896,1,27.96
1702533894,3037,60639,7,115.23
1702533895,3037,111058,7,39.99
1702533896,3037,175596,7,486.00
1702533897,3037,96953,7,165.00
1702533898,3037,27520,3,17.46
1702533899,3038,137172,9,78.74
1702533900,3039,45163,10,0.00
1702533901,3039,155111,8,103.60
1702533902,3039,19288,1,82.68
1702533903,3039,90019,8,87.99
1702533904,3039,6786,10,9.41
1702533905,3039,179670,9,194.83
1702533906,3039,188145,7,32.97
1702533907,3039,56032,8,120.75
1702533908,3040,15206,6,107.34
1702533909,3040,173397,4,337.77
1702533910,3041,65971,8,39.71
1702533911,3041,46851,3,72.80
1702533912,3041,148006,10,0.00
1702533913,3041,126986,1,23.98
1702533914,3041,130053,9,47.99
1702533915,3041,62444,8,85.56
1702533916,3042,172561,10,368.99
1702533917,3042,93012,5,0.00
1702533918,3042,100038,1,194.99
1702533919,3043,111195,9,0.00
1702533920,3043,98620,2,129.99
1702533921,3043,16393,3,68.82
1702533922,3043,103467,3,512.89
1702533923,3043,131792,7,279.19
1702533924,3043,178692,7,780.99
1702533925,3043,17311,8,8.99
1702533926,3043,86380,9,16.50
1702533927,3043,124391,8,32.79
1702533928,3043,81316,7,18.00
1702533929,3044,6655,1,26.99
1702533930,3044,82748,4,13.66
1702533931,3044,57493,7,0.00
1702533932,3044,145217,6,15.78
1702533933,3044,196131,6,232.44
1702533934,3044,134333,3,48.99
1702533935,3044,168594,2,15.67
1702533936,3044,161273,3,0.00
1702533937,3045,51419,9,179.99
1702533938,3045,116241,10,25.98
1702533939,3045,106700,9,26.99
1702533940,3045,123228,2,36.99
1702533941,3045,8238,1,85.99
1702533942,3046,73894,10,67.01
1702533943,3047,78942,8,0.00
1702533944,3047,117063,3,12.49
1702533945,3047,95891,3,0.00
1702533946,3047,20922,1,140.77
1702533947,3047,25633,7,8.18
1702533948,3047,42755,1,55.32
1702533949,3048,94603,10,17.76
1702533950,3048,29383,6,14.12
1702533951,3048,170050,5,18.49
1702533952,3048,151732,9,26.20
1702533953,3048,18222,10,21.99
1702533954,3048,176938,8,43.92
1702533955,3049,100244,2,87.49
1702533956,3049,128742,3,172.32
1702533957,3049,44974,2,120.00
1702533958,3049,146795,8,71.95
1702533959,3049,126395,8,0.00
1702533960,3049,77789,2,218.75
1702533961,3049,146798,3,40.87
1702533962,3049,17022,3,13.99
1702533963,3050,21453,6,10.98
1702533964,3050,71332,10,66.07
1702533965,3050,159669,2,18.57
1702533966,3051,58476,8,125.76
1702533967,3051,189046,3,50.22
1702533968,3051,150827,3,0.00
1702533969,3051,33692,2,47.28
1702533970,3051,113173,9,11.89
1702533971,3052,153964,8,360.87
1702533972,3052,192350,8,18.99
1702533973,3052,74819,4,0.00
1702533974,3052,159184,4,10.61
1702533975,3052,107401,4,12.94
1702533976,3052,98738,7,177.99
1702533977,3052,1827,3,69.99
1702533978,3053,33161,7,9.76
1702533979,3053,125183,8,8.15
1702533980,3053,184885,7,51.99
1702533981,3053,97980,3,15.31
1702533982,3053,6849,10,27.59
1702533983,3053,85363,1,25.06
1702533984,3054,148029,1,92.39
1702533985,3054,182277,4,50.39
1702533986,3054,98895,4,1116.52
1702533987,3055,156654,9,0.00
1702533988,3055,86349,2,16.50
1702533989,3055,96923,2,87.57
1702533990,3055,89350,7,19.98
1702533991,3055,116552,8,9.99
1702533992,3055,158711,2,0.00
1702533993,3055,82889,10,17.00
1702533994,3055,5262,8,73.99
1702533995,3055,141344,9,217.21
1702533996,3055,28994,6,13.65
1702533997,3056,142875,5,20.34
1702533998,3056,162450,9,46.99
1702533999,3056,168340,9,22.99
1702534000,3056,161152,5,27.16
1702534001,3057,89875,10,47.92
1702534002,3058,78542,3,16.16
1702534003,3058,19425,4,3.40
1702534004,3058,167767,10,0.00
1702534005,3058,99891,4,175.99
1702534006,3058,33448,7,9.99
1702534007,3059,54090,2,102.79
1702534008,3059,115920,4,14.29
1702534009,3059,104424,3,554.99
1702534010,3059,26240,7,13.65
1702534011,3060,436,3,179.00
1702534012,3060,157424,9,81.66
1702534013,3060,22295,1,7.99
1702534014,3060,24397,8,9.49
1702534015,3060,49153,4,0.00
1702534016,3060,142500,9,23.95
1702534017,3060,111498,1,0.00
1702534018,3060,11143,3,220.79
1702534019,3061,54605,1,135.00
1702534020,3061,87504,1,39.99
1702534021,3061,122706,10,22.59
1702534022,3061,66716,8,58.79
1702534023,3061,74561,3,38.99
1702534024,3061,146650,10,105.44
1702534025,3061,24266,10,94.40
1702534026,3061,86396,1,15.98
1702534027,3062,137116,6,81.42
1702534028,3062,157345,5,10.07
1702534029,3063,81285,4,18.00
1702534030,3063,36059,5,72.99
1702534031,3064,81424,4,18.00
1702534032,3064,23734,4,22.79
1702534033,3064,65643,7,62.99
1702534034,3064,57325,10,50.19
1702534035,3065,130824,4,239.15
1702534036,3065,128137,8,177.59
1702534037,3065,119784,8,14.99
1702534038,3066,74827,6,24.99
1702534039,3066,77454,1,130.33
1702534040,3066,151406,7,29.99
1702534041,3066,75286,4,37.29
1702534042,3066,15030,3,21.61
1702534043,3066,147423,3,0.00
1702534044,3066,110876,2,0.00
1702534045,3066,137644,10,26.46
1702534046,3066,85101,4,1494.01
1702534047,3066,174899,4,1285.61
1702534048,3067,177753,2,671.98
1702534049,3067,40777,2,10.55
1702534050,3067,48643,2,68.24
1702534051,3067,48951,2,165.17
1702534052,3067,120535,1,21.62
1702534053,3067,127275,7,23.19
1702534054,3067,47593,1,119.24
1702534055,3067,104589,10,832.90
1702534056,3067,17611,5,47.39
1702534057,3068,135466,8,56.84
1702534058,3068,66453,7,59.00
1702534059,3068,73868,3,198.00
1702534060,3068,6668,4,21.59
1702534061,3068,151257,5,0.00
1702534062,3068,20462,7,13.90
1702534063,3068,84553,5,146.89
1702534064,3068,180272,9,552.52
1702534065,3068,90918,5,57.57
1702534066,3069,198101,7,0.00
1702534067,3069,107219,7,394.99
1702534068,3069,3572,5,17.99
1702534069,3069,171905,4,458.00
1702534070,3069,179550,5,299.99
1702534071,3070,57554,6,95.27
1702534072,3070,44017,6,29.77
1702534073,3070,70154,1,134.20
1702534074,3070,117984,8,106.00
1702534075,3070,103827,8,229.60
1702534076,3070,46395,3,75.55
1702534077,3070,663,5,8.89
1702534078,3070,6175,1,8.89
1702534079,3070,87389,8,118.00
1702534080,3071,150097,1,113.34
1702534081,3071,171406,3,713.88
1702534082,3071,45184,3,169.10
1702534083,3072,61585,8,89.00
1702534084,3072,93412,7,0.00
1702534085,3072,154624,2,374.85
1702534086,3072,37561,3,22.08
1702534087,3072,53794,7,83.05
1702534088,3072,153812,2,137.69
1702534089,3072,59190,5,202.45
1702534090,3072,86381,2,16.50
1702534091,3072,25836,2,26.12
1702534092,3072,129266,9,195.99
1702534093,3073,194616,6,33.09
1702534094,3073,33897,9,13.72
1702534095,3073,24829,5,9.49
1702534096,3073,108308,2,38.99
1702534097,3073,171216,6,235.92
1702534098,3073,36248,7,9.99
1702534099,3073,42764,8,48.29
1702534100,3073,8376,5,89.99
1702534101,3074,178136,3,0.00
1702534102,3074,37003,6,30.12
1702534103,3074,153697,10,458.02
1702534104,3074,121873,10,9.99
1702534105,3074,153285,8,58.73
1702534106,3074,22905,3,21.01
1702534107,3074,114946,7,422.99
1702534108,3074,126506,7,0.00
1702534109,3074,71330,6,143.53
1702534110,3075,4307,1,21.99
1702534111,3075,185098,2,28.99
1702534112,3075,67278,3,39.98
1702534113,3075,3828,7,26.90
1702534114,3076,168212,6,26.79
1702534115,3076,142140,2,1853.28
1702534116,3076,42471,7,0.00
1702534117,3076,173262,10,14.69
1702534118,3077,93832,9,16.95
1702534119,3077,19925,3,12.02
1702534120,3077,189770,5,32.45
1702534121,3077,93516,4,22.36
1702534122,3077,142213,10,16.09
1702534123,3077,195017,2,5.18
1702534124,3077,88722,7,14.99
1702534125,3077,172327,10,469.88
1702534126,3078,132174,3,0.00
1702534127,3078,11602,6,0.00
1702534128,3078,130501,3,423.83
1702534129,3079,103624,3,1665.99
1702534130,3080,177594,6,213.40
1702534131,3080,24614,1,9.49
1702534132,3080,105698,5,77.69
1702534133,3080,34840,4,13.99
1702534134,3080,159,5,9.10
1702534135,3080,167145,10,21.93
1702534136,3080,107301,2,0.00
1702534137,3080,14870,5,39.99
1702534138,3081,7599,2,20.44
1702534139,3081,60253,8,94.79
1702534140,3081,85769,4,146.49
1702534141,3081,80761,8,18.00
1702534142,3081,158977,9,0.00
1702534143,3081,111400,4,143.90
1702534144,3081,187444,7,49.20
1702534145,3082,30180,2,11.45
1702534146,3082,159336,9,9.42
1702534147,3082,156979,4,0.00
1702534148,3082,118813,9,9.99
1702534149,3082,4467,9,9.99
1702534150,3083,100850,8,938.59
1702534151,3083,149960,4,34.99
1702534152,3083,157725,2,24.11
1702534153,3083,48999,4,109.21
1702534154,3084,53785,7,79.59
1702534155,3084,113535,6,0.00
1702534156,3084,53949,5,191.75
1702534157,3084,53928,4,136.84
1702534158,3084,163948,2,16.99
1702534159,3084,83015,5,0.00
1702534160,3084,163302,8,66.81
1702534161,3084,20380,7,34.00
1702534162,3084,187815,8,45.75
1702534163,3084,183907,5,27.99
1702534164,3085,61273,4,78.55
1702534165,3085,792,9,17.99
1702534166,3085,29949,6,12.95
1702534167,3085,15337,10,15.92
1702534168,3085,109347,2,1.29
1702534169,3085,98926,5,921.99
1702534170,3085,25297,10,12.39
1702534171,3086,132403,10,211.99
1702534172,3087,91212,6,20.31
1702534173,3087,92204,2,11.77
1702534174,3087,136085,8,83.90
1702534175,3087,5578,8,19.61
1702534176,3087,11069,10,94.68
1702534177,3087,170548,6,0.00
1702534178,3087,194365,3,109.00
1702534179,3087,116805,9,31.99
1702534180,3087,168428,8,20.49
1702534181,3087,70846,1,60.70
1702534182,3088,139500,6,18.74
1702534183,3088,33141,3,11.99
1702534184,3088,163221,5,45.99
1702534185,3088,115528,5,0.00
1702534186,3088,123952,1,14.99
1702534187,3088,91385,5,249.99
1702534188,3088,169517,10,45.95
1702534189,3088,1133,7,17.98
1702534190,3088,119919,5,49.66
1702534191,3088,40921,8,0.00
1702534192,3089,124053,2,194.99
1702534193,3090,126357,9,35.85
1702534194,3090,107581,2,85.54
1702534195,3090,199230,8,48.16
1702534196,3090,32001,1,15.23
1702534197,3090,187313,5,19.99
1702534198,3090,49794,8,49.99
1702534199,3090,97900,2,0.00
1702534200,3090,116632,7,11.99
1702534201,3091,17587,5,24.88
1702534202,3091,136315,5,12.30
1702534203,3091,9630,10,231.99
1702534204,3091,155429,3,19.80
1702534205,3091,11857,1,52.99
1702534206,3091,80921,2,18.00
1702534207,3091,86024,2,86.95
1702534208,3091,126647,7,0.00
1702534209,3092,164206,10,198.00
1702534210,3093,63955,1,52.33
1702534211,3093,12241,7,20.89
1702534212,3094,97468,10,72.23
1702534213,3095,146045,5,120.36
1702534214,3095,137427,8,37.99
1702534215,3095,63016,2,67.76
1702534216,3096,96323,10,0.00
1702534217,3096,114374,5,351.33
1702534218,3097,20551,6,51.63
1702534219,3097,183594,5,68.90
1702534220,3097,124128,6,115.22
1702534221,3097,30173,9,20.67
1702534222,3097,173464,10,228.09
1702534223,3098,149014,9,89.99
1702534224,3098,97918,10,280.58
1702534225,3098,172328,3,815.88
1702534226,3098,161012,8,31.45
1702534227,3098,21565,5,93.45
1702534228,3098,17379,10,20.56
1702534229,3098,103216,5,189.00
1702534230,3098,159715,1,43.19
1702534231,3099,154897,4,199.08
1702534232,3099,69236,4,60.86
1702534233,3099,84083,8,101.17
1702534234,3099,107263,10,9.99
1702534235,3100,181074,10,986.90
1702534236,3100,4764,10,16.39
1702534237,3100,45958,2,63.70
1702534238,3100,14111,9,89.99
1702534239,3100,81468,10,1374.99
1702534240,3101,14820,2,29.99
1702534241,3101,120278,6,21.95
1702534242,3101,124665,8,24.99
1702534243,3101,98090,5,573.30
1702534244,3101,24049,10,0.00
1702534245,3101,115015,6,29.49
1702534246,3102,171252,3,0.00
1702534247,3103,51807,1,79.99
1702534248,3103,29219,2,10.19
1702534249,3103,135308,6,50.88
1702534250,3103,157389,9,23.53
1702534251,3103,173331,10,0.00
1702534252,3103,92409,8,45.19
1702534253,3103,58835,2,0.00
1702534254,3103,182012,5,11.99
1702534255,3103,176912,6,430.83
1702534256,3103,181309,10,20.53
1702534257,3104,196728,4,6.39
1702534258,3104,50548,5,26.24
1702534259,3104,157900,6,16.66
1702534260,3104,196819,5,26.99
1702534261,3105,38053,5,16.70
1702534262,3105,83953,8,46.04
1702534263,3105,126320,7,0.00
1702534264,3105,175457,9,231.60
1702534265,3105,75107,4,123.38
1702534266,3105,171654,10,779.81
1702534267,3105,23362,7,13.05
1702534268,3105,197469,4,57.16
1702534269,3106,10595,10,168.93
1702534270,3106,143705,2,132.24
1702534271,3106,115223,1,7.09
1702534272,3106,146534,2,16.09
1702534273,3106,30990,9,15.69
1702534274,3106,35500,2,24.47
1702534275,3107,127976,10,476.90
1702534276,3107,29856,8,0.00
1702534277,3108,31035,9,13.65
1702534278,3108,163532,4,19.99
1702534279,3108,35545,3,10.99
1702534280,3108,120037,4,31.99
1702534281,3108,92436,4,7.24
1702534282,3109,63669,5,42.55
1702534283,3109,50379,5,88.01
1702534284,3109,55889,1,231.00
1702534285,3109,193978,7,0.00
1702534286,3110,55593,2,216.14
1702534287,3110,109826,10,22.22
1702534288,3110,163158,4,18.75
1702534289,3110,126446,6,104.65
1702534290,3110,38978,2,2.29
